image name,x0,y0,r
img19988.png,46,53,12
img19989.png,68,15,5
img19990.png,36,25,6
img19991.png,66,45,13
img19992.png,30,40,13
img19993.png,73,24,5
img19994.png,50,27,5
img19995.png,49,39,9
img19996.png,23,65,14
img19997.png,33,46,11
img19998.png,89,29,9
img19999.png,12,28,12
img20000.png,47,22,14
img20001.png,45,28,13
img20002.png,22,8,8
img20003.png,80,32,12
img20004.png,89,39,6
img20005.png,41,21,6
img20006.png,48,79,11
img20007.png,46,72,11
img20008.png,82,78,10
img20009.png,71,84,12
img20010.png,19,7,5
img20011.png,37,21,7
img20012.png,42,51,11
img20013.png,47,21,5
img20014.png,49,72,10
img20015.png,40,39,11
img20016.png,58,26,11
img20017.png,32,40,14
img20018.png,23,80,13
img20019.png,15,69,9
img20020.png,13,41,8
img20021.png,8,13,7
img20022.png,60,78,13
img20023.png,58,79,10
img20024.png,78,16,8
img20025.png,52,63,14
img20026.png,13,12,9
img20027.png,68,68,14
img20028.png,58,26,12
img20029.png,13,51,10
img20030.png,75,74,5
img20031.png,33,81,7
img20032.png,80,35,13
img20033.png,80,33,11
img20034.png,52,15,14
img20035.png,82,74,14
img20036.png,17,56,6
img20037.png,64,81,5
img20038.png,10,36,11
img20039.png,48,49,12
img20040.png,26,34,11
img20041.png,48,64,14
img20042.png,40,60,8
img20043.png,23,24,6
img20044.png,30,69,7
img20045.png,37,28,10
img20046.png,19,78,14
img20047.png,23,39,6
img20048.png,71,15,7
img20049.png,10,30,9
img20050.png,73,79,5
img20051.png,13,40,8
img20052.png,80,31,8
img20053.png,63,71,9
img20054.png,64,57,13
img20055.png,53,68,5
img20056.png,81,76,11
img20057.png,71,20,12
img20058.png,18,59,8
img20059.png,44,64,14
img20060.png,58,71,10
img20061.png,15,44,7
img20062.png,6,69,5
img20063.png,16,62,14
img20064.png,14,39,8
img20065.png,72,46,9
img20066.png,64,69,11
img20067.png,32,51,13
img20068.png,43,46,11
img20069.png,61,35,10
img20070.png,18,91,7
img20071.png,51,92,6
img20072.png,24,66,11
img20073.png,86,45,7
img20074.png,21,15,12
img20075.png,68,66,6
img20076.png,69,34,8
img20077.png,65,63,9
img20078.png,77,92,5
img20079.png,52,78,5
img20080.png,48,88,8
img20081.png,21,79,8
img20082.png,9,19,9
img20083.png,36,18,9
img20084.png,11,44,10
img20085.png,53,66,7
img20086.png,44,76,6
img20087.png,19,34,5
img20088.png,41,68,7
img20089.png,85,44,14
img20090.png,54,82,7
img20091.png,24,31,12
img20092.png,43,22,6
img20093.png,64,14,13
img20094.png,51,32,9
img20095.png,27,55,12
img20096.png,45,54,9
img20097.png,73,30,12
img20098.png,23,52,6
img20099.png,35,17,5
img20100.png,57,28,14
img20101.png,32,63,11
img20102.png,30,61,5
img20103.png,69,79,7
img20104.png,24,73,9
img20105.png,19,60,8
img20106.png,45,64,5
img20107.png,42,22,14
img20108.png,20,52,9
img20109.png,81,36,12
img20110.png,55,85,6
img20111.png,81,77,9
img20112.png,67,69,12
img20113.png,89,12,8
img20114.png,25,23,13
img20115.png,91,8,7
img20116.png,34,68,9
img20117.png,70,7,5
img20118.png,54,30,14
img20119.png,24,20,5
img20120.png,21,27,8
img20121.png,7,31,8
img20122.png,20,58,14
img20123.png,46,15,8
img20124.png,30,68,10
img20125.png,83,20,11
img20126.png,24,34,14
img20127.png,60,64,10
img20128.png,54,15,8
img20129.png,90,32,5
img20130.png,57,77,9
img20131.png,86,78,5
img20132.png,19,17,11
img20133.png,80,67,13
img20134.png,76,84,12
img20135.png,61,68,7
img20136.png,31,29,13
img20137.png,48,36,11
img20138.png,46,36,7
img20139.png,43,72,8
img20140.png,9,31,9
img20141.png,36,37,10
img20142.png,64,18,13
img20143.png,84,20,13
img20144.png,41,44,12
img20145.png,17,28,10
img20146.png,16,44,7
img20147.png,65,52,6
img20148.png,51,41,5
img20149.png,31,48,13
img20150.png,67,52,13
img20151.png,41,86,12
img20152.png,77,46,9
img20153.png,91,31,6
img20154.png,15,26,11
img20155.png,78,52,10
img20156.png,41,28,13
img20157.png,57,54,7
img20158.png,63,19,5
img20159.png,56,74,11
img20160.png,10,75,8
img20161.png,46,31,14
img20162.png,24,21,5
img20163.png,17,52,13
img20164.png,87,78,11
img20165.png,19,55,5
img20166.png,14,84,12
img20167.png,67,80,12
img20168.png,52,80,13
img20169.png,83,84,14
img20170.png,51,21,10
img20171.png,79,21,7
img20172.png,11,62,10
img20173.png,79,53,6
img20174.png,16,48,6
img20175.png,60,61,6
img20176.png,70,15,13
img20177.png,72,52,11
img20178.png,59,85,13
img20179.png,50,18,12
img20180.png,32,22,13
img20181.png,80,56,9
img20182.png,64,69,13
img20183.png,74,42,8
img20184.png,68,20,7
img20185.png,81,28,8
img20186.png,12,10,9
img20187.png,34,47,14
img20188.png,25,83,9
img20189.png,6,47,5
img20190.png,56,59,12
img20191.png,86,48,11
img20192.png,22,38,9
img20193.png,87,26,6
img20194.png,19,66,6
img20195.png,15,66,7
img20196.png,40,64,5
img20197.png,40,21,9
img20198.png,47,15,5
img20199.png,45,17,7
img20200.png,89,15,7
img20201.png,9,22,10
img20202.png,80,46,8
img20203.png,47,30,8
img20204.png,32,22,8
img20205.png,60,82,8
img20206.png,48,10,5
img20207.png,84,58,10
img20208.png,50,52,5
img20209.png,84,81,14
img20210.png,27,90,5
img20211.png,66,78,6
img20212.png,25,25,6
img20213.png,49,56,11
img20214.png,92,25,7
img20215.png,86,48,5
img20216.png,50,22,8
img20217.png,60,9,9
img20218.png,33,21,14
img20219.png,48,21,5
img20220.png,47,49,9
img20221.png,66,82,8
img20222.png,80,51,10
img20223.png,62,61,14
img20224.png,28,50,13
img20225.png,85,88,9
img20226.png,64,26,7
img20227.png,14,52,6
img20228.png,43,87,5
img20229.png,16,67,12
img20230.png,61,62,12
img20231.png,43,45,12
img20232.png,15,78,5
img20233.png,14,25,14
img20234.png,36,29,13
img20235.png,57,68,7
img20236.png,75,48,5
img20237.png,71,41,6
img20238.png,54,55,13
img20239.png,34,38,14
img20240.png,76,44,12
img20241.png,59,30,11
img20242.png,36,49,11
img20243.png,68,48,6
img20244.png,12,62,6
img20245.png,17,41,14
img20246.png,84,66,10
img20247.png,50,26,13
img20248.png,36,66,9
img20249.png,50,91,6
img20250.png,57,30,13
img20251.png,29,28,14
img20252.png,52,31,12
img20253.png,8,10,6
img20254.png,17,46,5
img20255.png,61,27,9
img20256.png,14,80,11
img20257.png,13,50,6
img20258.png,22,60,5
img20259.png,12,62,10
img20260.png,61,21,9
img20261.png,16,50,12
img20262.png,47,62,13
img20263.png,8,20,5
img20264.png,50,11,6
img20265.png,64,33,13
img20266.png,41,55,8
img20267.png,30,18,7
img20268.png,9,78,8
img20269.png,55,49,6
img20270.png,35,28,12
img20271.png,78,18,8
img20272.png,13,9,5
img20273.png,39,77,14
img20274.png,69,60,7
img20275.png,48,35,10
img20276.png,20,32,12
img20277.png,24,78,9
img20278.png,46,37,13
img20279.png,88,47,7
img20280.png,26,36,12
img20281.png,49,93,6
img20282.png,42,22,14
img20283.png,82,19,8
img20284.png,19,28,7
img20285.png,88,71,9
img20286.png,79,45,13
img20287.png,80,60,13
img20288.png,33,66,14
img20289.png,77,48,11
img20290.png,58,75,13
img20291.png,33,36,6
img20292.png,39,63,14
img20293.png,40,92,5
img20294.png,20,74,13
img20295.png,46,46,12
img20296.png,53,53,13
img20297.png,87,82,11
img20298.png,25,33,14
img20299.png,67,46,6
img20300.png,36,32,10
img20301.png,86,8,6
img20302.png,41,63,6
img20303.png,55,9,9
img20304.png,50,88,10
img20305.png,86,50,13
img20306.png,89,44,8
img20307.png,13,54,8
img20308.png,56,34,12
img20309.png,10,42,10
img20310.png,56,79,9
img20311.png,24,42,13
img20312.png,22,55,14
img20313.png,65,58,11
img20314.png,22,38,8
img20315.png,31,31,7
img20316.png,85,86,8
img20317.png,25,41,6
img20318.png,16,11,11
img20319.png,23,33,10
img20320.png,73,11,7
img20321.png,67,46,13
img20322.png,63,81,14
img20323.png,63,16,14
img20324.png,13,63,11
img20325.png,44,33,6
img20326.png,86,11,6
img20327.png,74,62,6
img20328.png,17,71,12
img20329.png,76,84,10
img20330.png,53,34,14
img20331.png,16,30,14
img20332.png,52,60,14
img20333.png,61,59,7
img20334.png,56,56,13
img20335.png,31,26,12
img20336.png,30,32,14
img20337.png,54,61,11
img20338.png,70,51,7
img20339.png,10,6,6
img20340.png,60,9,10
img20341.png,29,70,14
img20342.png,44,67,12
img20343.png,10,12,11
img20344.png,20,43,6
img20345.png,83,25,14
img20346.png,37,45,6
img20347.png,83,64,6
img20348.png,49,73,6
img20349.png,88,51,6
img20350.png,70,55,13
img20351.png,21,24,14
img20352.png,44,34,9
img20353.png,49,53,14
img20354.png,12,42,10
img20355.png,58,55,12
img20356.png,85,15,8
img20357.png,25,36,5
img20358.png,28,59,12
img20359.png,60,47,13
img20360.png,23,26,10
img20361.png,17,82,11
img20362.png,33,22,10
img20363.png,23,50,10
img20364.png,50,28,10
img20365.png,57,25,8
img20366.png,87,36,12
img20367.png,32,75,13
img20368.png,13,30,11
img20369.png,64,56,5
img20370.png,15,8,7
img20371.png,30,26,12
img20372.png,27,70,7
img20373.png,41,62,11
img20374.png,61,12,12
img20375.png,39,75,9
img20376.png,21,66,7
img20377.png,12,9,6
img20378.png,72,42,14
img20379.png,62,61,9
img20380.png,34,30,8
img20381.png,74,18,11
img20382.png,49,83,11
img20383.png,44,61,14
img20384.png,80,46,12
img20385.png,42,23,8
img20386.png,19,41,12
img20387.png,19,30,9
img20388.png,19,40,9
img20389.png,87,61,8
img20390.png,54,49,14
img20391.png,62,47,13
img20392.png,23,58,11
img20393.png,57,14,11
img20394.png,45,93,5
img20395.png,84,64,9
img20396.png,89,65,10
img20397.png,15,85,12
img20398.png,41,47,13
img20399.png,26,46,12
img20400.png,54,13,14
img20401.png,27,50,11
img20402.png,27,10,11
img20403.png,19,25,12
img20404.png,55,36,13
img20405.png,18,15,8
img20406.png,23,54,13
img20407.png,87,33,6
img20408.png,29,60,7
img20409.png,78,38,11
img20410.png,75,31,7
img20411.png,19,32,8
img20412.png,71,81,13
img20413.png,80,28,9
img20414.png,17,78,14
img20415.png,89,15,10
img20416.png,12,45,7
img20417.png,78,84,5
img20418.png,17,57,8
img20419.png,51,76,9
img20420.png,44,48,8
img20421.png,76,30,10
img20422.png,76,19,7
img20423.png,73,74,8
img20424.png,27,53,13
img20425.png,80,78,8
img20426.png,66,52,12
img20427.png,34,23,14
img20428.png,14,70,14
img20429.png,52,41,7
img20430.png,86,57,6
img20431.png,60,39,8
img20432.png,75,39,6
img20433.png,82,36,13
img20434.png,48,28,9
img20435.png,55,20,10
img20436.png,71,69,13
img20437.png,73,43,12
img20438.png,67,41,10
img20439.png,75,11,7
img20440.png,72,91,6
img20441.png,22,67,10
img20442.png,55,16,10
img20443.png,79,11,8
img20444.png,12,51,7
img20445.png,60,12,9
img20446.png,54,80,11
img20447.png,81,11,5
img20448.png,14,35,14
img20449.png,36,35,10
img20450.png,82,59,7
img20451.png,50,48,9
img20452.png,9,70,6
img20453.png,94,15,5
img20454.png,86,30,6
img20455.png,83,66,8
img20456.png,24,53,7
img20457.png,59,42,10
img20458.png,30,71,11
img20459.png,51,11,5
img20460.png,35,70,7
img20461.png,36,26,11
img20462.png,40,28,11
img20463.png,86,50,5
img20464.png,51,30,13
img20465.png,17,55,11
img20466.png,15,35,14
img20467.png,55,50,11
img20468.png,14,30,9
img20469.png,77,36,6
img20470.png,23,56,13
img20471.png,60,34,10
img20472.png,94,68,5
img20473.png,24,66,5
img20474.png,76,12,6
img20475.png,86,35,8
img20476.png,25,51,10
img20477.png,49,90,6
img20478.png,34,52,14
img20479.png,53,50,11
img20480.png,82,52,5
img20481.png,52,19,8
img20482.png,49,34,10
img20483.png,81,48,13
img20484.png,18,36,12
img20485.png,24,28,9
img20486.png,85,51,9
img20487.png,55,61,9
img20488.png,66,85,7
img20489.png,19,19,7
img20490.png,33,30,12
img20491.png,33,56,8
img20492.png,34,82,8
img20493.png,82,69,8
img20494.png,29,75,13
img20495.png,44,76,9
img20496.png,64,42,5
img20497.png,28,14,8
img20498.png,49,69,11
img20499.png,22,89,7
img20500.png,38,64,14
img20501.png,12,20,9
img20502.png,27,28,11
img20503.png,91,34,6
img20504.png,80,40,11
img20505.png,77,64,12
img20506.png,84,60,10
img20507.png,54,27,7
img20508.png,72,91,5
img20509.png,71,76,14
img20510.png,54,79,11
img20511.png,82,44,14
img20512.png,89,81,10
img20513.png,37,50,12
img20514.png,84,65,9
img20515.png,27,74,13
img20516.png,34,63,9
img20517.png,44,67,14
img20518.png,67,20,6
img20519.png,28,51,12
img20520.png,21,74,12
img20521.png,52,81,9
img20522.png,64,54,13
img20523.png,78,68,12
img20524.png,70,57,9
img20525.png,46,36,11
img20526.png,21,37,6
img20527.png,13,78,10
img20528.png,36,74,11
img20529.png,30,81,11
img20530.png,53,64,12
img20531.png,42,26,13
img20532.png,67,84,14
img20533.png,89,56,9
img20534.png,84,47,10
img20535.png,52,30,7
img20536.png,49,34,7
img20537.png,30,71,11
img20538.png,66,60,5
img20539.png,53,82,14
img20540.png,49,15,7
img20541.png,89,38,9
img20542.png,48,48,9
img20543.png,87,40,11
img20544.png,70,93,5
img20545.png,29,50,14
img20546.png,37,81,14
img20547.png,19,54,5
img20548.png,22,36,14
img20549.png,44,19,14
img20550.png,22,37,12
img20551.png,61,30,12
img20552.png,62,10,10
img20553.png,90,89,9
img20554.png,82,75,6
img20555.png,22,24,12
img20556.png,55,43,7
img20557.png,70,13,10
img20558.png,90,59,8
img20559.png,56,41,10
img20560.png,59,74,6
img20561.png,69,65,14
img20562.png,13,68,14
img20563.png,30,13,14
img20564.png,46,62,9
img20565.png,16,85,7
img20566.png,82,91,8
img20567.png,86,46,5
img20568.png,13,80,6
img20569.png,60,38,11
img20570.png,89,18,7
img20571.png,55,79,11
img20572.png,47,35,6
img20573.png,43,80,14
img20574.png,64,72,7
img20575.png,23,34,9
img20576.png,77,66,11
img20577.png,81,66,8
img20578.png,60,63,8
img20579.png,92,42,6
img20580.png,84,66,8
img20581.png,38,56,5
img20582.png,27,55,9
img20583.png,60,37,13
img20584.png,20,83,7
img20585.png,88,27,10
img20586.png,51,16,7
img20587.png,48,70,14
img20588.png,24,35,10
img20589.png,71,11,9
img20590.png,57,87,9
img20591.png,82,23,8
img20592.png,43,9,8
img20593.png,88,93,5
img20594.png,60,81,9
img20595.png,35,20,10
img20596.png,43,13,9
img20597.png,58,23,12
img20598.png,82,77,7
img20599.png,34,39,9
img20600.png,70,17,14
img20601.png,62,55,8
img20602.png,28,49,11
img20603.png,13,81,10
img20604.png,86,40,9
img20605.png,16,74,11
img20606.png,73,15,14
img20607.png,71,30,9
img20608.png,75,54,14
img20609.png,88,64,10
img20610.png,17,30,7
img20611.png,69,54,8
img20612.png,90,13,9
img20613.png,81,47,8
img20614.png,33,88,9
img20615.png,43,50,9
img20616.png,5,26,5
img20617.png,31,88,10
img20618.png,54,77,12
img20619.png,58,13,13
img20620.png,68,37,11
img20621.png,68,84,6
img20622.png,41,21,14
img20623.png,80,54,7
img20624.png,14,52,10
img20625.png,85,88,9
img20626.png,75,34,9
img20627.png,26,84,12
img20628.png,47,61,11
img20629.png,76,22,13
img20630.png,63,78,9
img20631.png,72,53,9
img20632.png,76,74,10
img20633.png,27,12,6
img20634.png,37,41,12
img20635.png,12,47,12
img20636.png,40,43,9
img20637.png,26,86,5
img20638.png,35,85,6
img20639.png,65,65,14
img20640.png,18,63,10
img20641.png,65,64,13
img20642.png,46,71,11
img20643.png,30,78,9
img20644.png,20,60,14
img20645.png,43,37,13
img20646.png,83,37,5
img20647.png,27,81,10
img20648.png,80,9,5
img20649.png,29,33,12
img20650.png,72,23,5
img20651.png,84,83,9
img20652.png,46,69,9
img20653.png,14,76,14
img20654.png,11,20,9
img20655.png,12,47,12
img20656.png,33,74,14
img20657.png,25,71,5
img20658.png,48,74,14
img20659.png,79,88,8
img20660.png,57,23,6
img20661.png,25,28,8
img20662.png,88,38,9
img20663.png,30,61,5
img20664.png,27,51,12
img20665.png,32,83,9
img20666.png,82,44,14
img20667.png,59,68,14
img20668.png,39,48,7
img20669.png,26,48,7
img20670.png,85,73,11
img20671.png,32,17,7
img20672.png,7,57,8
img20673.png,49,63,7
img20674.png,74,84,7
img20675.png,13,83,14
img20676.png,67,15,9
img20677.png,86,23,13
img20678.png,59,82,5
img20679.png,71,17,13
img20680.png,32,36,13
img20681.png,67,76,9
img20682.png,78,29,13
img20683.png,55,16,5
img20684.png,67,68,5
img20685.png,62,11,7
img20686.png,58,46,12
img20687.png,83,20,13
img20688.png,45,52,6
img20689.png,51,87,5
img20690.png,84,70,14
img20691.png,39,24,5
img20692.png,23,49,14
img20693.png,84,66,6
img20694.png,15,83,7
img20695.png,62,58,6
img20696.png,59,50,7
img20697.png,72,19,7
img20698.png,21,82,11
img20699.png,68,26,7
img20700.png,47,49,13
img20701.png,21,59,7
img20702.png,80,24,9
img20703.png,50,53,9
img20704.png,73,30,12
img20705.png,40,91,5
img20706.png,10,21,9
img20707.png,13,14,7
img20708.png,55,48,5
img20709.png,48,17,7
img20710.png,55,14,6
img20711.png,58,43,11
img20712.png,43,59,10
img20713.png,12,20,10
img20714.png,41,61,8
img20715.png,55,39,8
img20716.png,19,67,8
img20717.png,18,23,12
img20718.png,57,26,14
img20719.png,24,61,8
img20720.png,89,5,5
img20721.png,86,43,8
img20722.png,29,29,6
img20723.png,43,25,10
img20724.png,40,63,11
img20725.png,27,11,10
img20726.png,35,76,11
img20727.png,78,58,10
img20728.png,55,85,11
img20729.png,88,82,9
img20730.png,41,45,9
img20731.png,64,29,13
img20732.png,43,55,11
img20733.png,79,56,6
img20734.png,74,53,7
img20735.png,22,17,8
img20736.png,80,55,13
img20737.png,46,58,14
img20738.png,21,74,8
img20739.png,50,11,11
img20740.png,70,71,11
img20741.png,57,49,6
img20742.png,61,28,12
img20743.png,85,37,6
img20744.png,35,73,14
img20745.png,53,34,7
img20746.png,28,34,6
img20747.png,79,19,13
img20748.png,84,11,9
img20749.png,48,46,10
img20750.png,86,19,13
img20751.png,64,77,11
img20752.png,70,31,13
img20753.png,54,15,11
img20754.png,55,36,9
img20755.png,86,76,6
img20756.png,64,28,14
img20757.png,14,85,14
img20758.png,57,75,6
img20759.png,82,45,12
img20760.png,22,38,14
img20761.png,69,76,5
img20762.png,84,53,6
img20763.png,22,70,9
img20764.png,32,13,5
img20765.png,33,10,7
img20766.png,63,43,9
img20767.png,52,34,12
img20768.png,79,26,11
img20769.png,34,67,5
img20770.png,44,8,9
img20771.png,59,59,7
img20772.png,71,31,9
img20773.png,42,19,6
img20774.png,84,17,10
img20775.png,86,44,12
img20776.png,40,23,13
img20777.png,12,90,9
img20778.png,83,81,8
img20779.png,88,69,7
img20780.png,33,19,13
img20781.png,22,82,14
img20782.png,89,19,10
img20783.png,41,36,10
img20784.png,15,49,5
img20785.png,18,87,7
img20786.png,63,32,10
img20787.png,28,12,12
img20788.png,19,34,12
img20789.png,34,48,9
img20790.png,58,79,14
img20791.png,70,70,13
img20792.png,12,32,9
img20793.png,57,26,5
img20794.png,49,74,13
img20795.png,59,11,7
img20796.png,36,49,5
img20797.png,8,87,7
img20798.png,70,32,7
img20799.png,31,57,14
img20800.png,31,28,12
img20801.png,62,8,8
img20802.png,57,27,7
img20803.png,48,73,8
img20804.png,80,40,8
img20805.png,77,29,13
img20806.png,10,26,7
img20807.png,43,63,12
img20808.png,64,34,6
img20809.png,50,90,7
img20810.png,49,89,5
img20811.png,60,33,5
img20812.png,11,29,12
img20813.png,49,24,13
img20814.png,45,84,13
img20815.png,23,38,14
img20816.png,47,77,11
img20817.png,41,66,13
img20818.png,58,38,11
img20819.png,32,45,10
img20820.png,66,44,12
img20821.png,15,75,12
img20822.png,42,19,9
img20823.png,6,9,5
img20824.png,27,15,8
img20825.png,30,86,10
img20826.png,29,16,9
img20827.png,55,66,12
img20828.png,68,38,6
img20829.png,13,26,10
img20830.png,21,17,12
img20831.png,54,42,5
img20832.png,12,61,9
img20833.png,47,28,14
img20834.png,84,81,12
img20835.png,81,85,14
img20836.png,50,81,10
img20837.png,62,69,10
img20838.png,72,66,11
img20839.png,52,68,5
img20840.png,33,21,7
img20841.png,68,71,14
img20842.png,29,61,11
img20843.png,51,11,10
img20844.png,18,51,10
img20845.png,63,44,10
img20846.png,64,47,9
img20847.png,25,17,8
img20848.png,72,48,14
img20849.png,61,61,12
img20850.png,86,83,10
img20851.png,81,16,8
img20852.png,47,66,7
img20853.png,83,87,5
img20854.png,16,13,14
img20855.png,27,22,14
img20856.png,45,34,13
img20857.png,85,9,9
img20858.png,42,39,11
img20859.png,81,90,8
img20860.png,63,57,5
img20861.png,76,29,13
img20862.png,38,65,11
img20863.png,40,51,8
img20864.png,78,44,14
img20865.png,19,30,9
img20866.png,71,57,12
img20867.png,83,51,7
img20868.png,15,18,8
img20869.png,62,16,5
img20870.png,87,30,7
img20871.png,15,76,5
img20872.png,44,72,10
img20873.png,74,64,5
img20874.png,44,56,8
img20875.png,87,74,9
img20876.png,37,12,12
img20877.png,11,83,7
img20878.png,52,53,10
img20879.png,90,16,7
img20880.png,89,20,7
img20881.png,7,18,7
img20882.png,60,75,9
img20883.png,34,79,11
img20884.png,40,46,5
img20885.png,89,21,5
img20886.png,18,79,9
img20887.png,70,29,13
img20888.png,56,34,9
img20889.png,32,69,10
img20890.png,29,74,14
img20891.png,40,44,13
img20892.png,68,23,8
img20893.png,63,81,6
img20894.png,84,10,9
img20895.png,82,41,9
img20896.png,86,71,6
img20897.png,76,81,11
img20898.png,79,49,11
img20899.png,41,72,7
img20900.png,36,15,7
img20901.png,72,55,5
img20902.png,59,73,7
img20903.png,40,57,12
img20904.png,32,16,6
img20905.png,91,54,7
img20906.png,39,34,9
img20907.png,64,14,13
img20908.png,70,80,12
img20909.png,52,11,7
img20910.png,80,31,10
img20911.png,12,52,12
img20912.png,57,33,8
img20913.png,22,16,7
img20914.png,28,34,14
img20915.png,17,50,12
img20916.png,37,18,9
img20917.png,47,17,10
img20918.png,17,59,6
img20919.png,29,56,12
img20920.png,32,53,13
img20921.png,85,74,10
img20922.png,6,51,7
img20923.png,55,77,9
img20924.png,9,87,8
img20925.png,10,65,10
img20926.png,58,22,14
img20927.png,54,77,9
img20928.png,76,10,8
img20929.png,13,78,11
img20930.png,18,73,5
img20931.png,78,58,13
img20932.png,33,41,12
img20933.png,47,60,13
img20934.png,51,63,10
img20935.png,75,25,13
img20936.png,91,25,7
img20937.png,72,12,13
img20938.png,55,61,10
img20939.png,22,31,8
img20940.png,94,17,5
img20941.png,59,50,6
img20942.png,71,33,13
img20943.png,4,84,5
img20944.png,38,51,11
img20945.png,48,14,9
img20946.png,64,25,9
img20947.png,19,70,7
img20948.png,29,49,9
img20949.png,5,81,6
img20950.png,21,51,14
img20951.png,45,68,13
img20952.png,85,42,13
img20953.png,67,18,14
img20954.png,36,85,10
img20955.png,19,36,11
img20956.png,54,77,10
img20957.png,41,55,13
img20958.png,77,34,8
img20959.png,60,82,10
img20960.png,67,16,12
img20961.png,11,7,7
img20962.png,51,49,12
img20963.png,69,48,6
img20964.png,30,93,6
img20965.png,29,20,14
img20966.png,84,73,6
img20967.png,62,56,12
img20968.png,23,13,11
img20969.png,38,12,6
img20970.png,35,42,13
img20971.png,61,64,12
img20972.png,32,74,5
img20973.png,57,42,11
img20974.png,15,86,12
img20975.png,13,45,8
img20976.png,45,49,8
img20977.png,29,47,8
img20978.png,46,24,11
img20979.png,25,22,14
img20980.png,43,69,14
img20981.png,10,80,6
img20982.png,82,13,14
img20983.png,14,26,11
img20984.png,56,13,7
img20985.png,64,42,13
img20986.png,73,17,11
img20987.png,40,36,10
img20988.png,6,79,6
img20989.png,44,66,8
img20990.png,45,64,8
img20991.png,83,53,12
img20992.png,47,71,14
img20993.png,65,20,8
img20994.png,68,80,7
img20995.png,25,73,14
img20996.png,80,76,11
img20997.png,33,73,14
img20998.png,82,40,6
img20999.png,26,56,9
img21000.png,24,29,11
img21001.png,75,18,6
img21002.png,54,60,14
img21003.png,69,74,11
img21004.png,57,58,12
img21005.png,15,41,7
img21006.png,72,64,6
img21007.png,62,23,13
img21008.png,19,75,11
img21009.png,41,37,7
img21010.png,29,28,11
img21011.png,78,70,7
img21012.png,47,8,6
img21013.png,20,68,13
img21014.png,16,84,7
img21015.png,72,52,12
img21016.png,12,65,5
img21017.png,87,36,6
img21018.png,34,77,12
img21019.png,34,21,12
img21020.png,46,20,13
img21021.png,73,40,9
img21022.png,80,34,8
img21023.png,25,28,6
img21024.png,44,32,8
img21025.png,38,84,9
img21026.png,15,86,10
img21027.png,77,60,10
img21028.png,28,16,14
img21029.png,55,71,8
img21030.png,53,17,9
img21031.png,76,18,12
img21032.png,70,42,14
img21033.png,59,29,13
img21034.png,22,44,9
img21035.png,88,58,8
img21036.png,42,77,11
img21037.png,70,13,12
img21038.png,34,40,14
img21039.png,22,41,5
img21040.png,53,55,7
img21041.png,90,56,7
img21042.png,25,17,14
img21043.png,61,27,13
img21044.png,23,48,14
img21045.png,49,61,12
img21046.png,73,24,7
img21047.png,58,51,12
img21048.png,53,25,5
img21049.png,75,50,8
img21050.png,52,80,11
img21051.png,17,22,10
img21052.png,42,26,12
img21053.png,70,18,10
img21054.png,71,44,10
img21055.png,43,92,6
img21056.png,14,4,5
img21057.png,61,22,9
img21058.png,85,58,8
img21059.png,83,42,11
img21060.png,73,50,12
img21061.png,65,37,11
img21062.png,37,87,9
img21063.png,73,86,10
img21064.png,7,15,7
img21065.png,39,87,5
img21066.png,78,29,11
img21067.png,36,78,8
img21068.png,45,31,10
img21069.png,27,31,10
img21070.png,38,24,13
img21071.png,8,25,7
img21072.png,43,47,11
img21073.png,45,20,8
img21074.png,35,14,5
img21075.png,14,93,6
img21076.png,71,19,10
img21077.png,88,36,10
img21078.png,44,35,14
img21079.png,78,78,11
img21080.png,79,66,10
img21081.png,59,22,8
img21082.png,74,84,10
img21083.png,80,52,14
img21084.png,53,81,10
img21085.png,63,11,7
img21086.png,61,88,6
img21087.png,22,23,11
img21088.png,80,54,14
img21089.png,16,15,6
img21090.png,67,8,8
img21091.png,21,37,13
img21092.png,20,88,11
img21093.png,15,19,12
img21094.png,18,51,12
img21095.png,12,82,6
img21096.png,30,76,11
img21097.png,16,38,13
img21098.png,40,85,12
img21099.png,60,46,9
img21100.png,61,76,14
img21101.png,37,16,11
img21102.png,48,86,6
img21103.png,23,55,14
img21104.png,86,51,6
img21105.png,69,34,5
img21106.png,25,79,5
img21107.png,54,16,14
img21108.png,44,23,12
img21109.png,73,88,5
img21110.png,26,27,14
img21111.png,60,88,5
img21112.png,54,69,13
img21113.png,25,70,14
img21114.png,19,12,7
img21115.png,26,32,9
img21116.png,43,14,5
img21117.png,12,36,8
img21118.png,85,53,14
img21119.png,66,51,8
img21120.png,75,84,7
img21121.png,43,45,6
img21122.png,36,80,5
img21123.png,16,80,14
img21124.png,66,63,13
img21125.png,29,30,6
img21126.png,68,28,14
img21127.png,63,49,14
img21128.png,48,20,5
img21129.png,73,84,5
img21130.png,62,74,11
img21131.png,92,86,6
img21132.png,14,22,12
img21133.png,36,79,13
img21134.png,7,56,7
img21135.png,75,64,12
img21136.png,26,18,8
img21137.png,88,51,8
img21138.png,74,66,9
img21139.png,61,54,13
img21140.png,15,31,13
img21141.png,45,37,8
img21142.png,36,64,14
img21143.png,45,41,13
img21144.png,83,40,8
img21145.png,55,5,5
img21146.png,15,17,7
img21147.png,15,21,5
img21148.png,65,80,11
img21149.png,24,55,11
img21150.png,47,32,13
img21151.png,77,34,6
img21152.png,86,58,7
