,train_id
4869,2685
4870,13829
4871,18169
4872,3006
4873,4763
4874,986
4875,16995
4876,17815
4877,8526
4878,11626
4879,13119
4880,2078
4881,10527
4882,9603
4883,3671
4884,6353
4885,10916
4886,12722
4887,12658
4888,11266
4889,18280
4890,8221
4891,19450
4892,17611
4893,594
4894,17410
4895,18768
4896,14608
4897,16935
4898,8877
4899,3141
4900,18203
4901,3529
4902,8891
4903,16550
4904,18454
4905,4631
4906,19740
4907,11045
4908,16615
4909,5259
4910,14561
4911,17179
4912,4914
4913,11839
4914,8064
4915,7879
4916,6730
4917,10640
4918,9608
4919,18945
4920,2579
4921,13881
4922,14007
4923,5804
4924,232
4925,7387
4926,4620
4927,13238
4928,12121
4929,16610
4930,7650
4931,16964
4932,4237
4933,5684
4934,19969
4935,13815
4936,7168
4937,1826
4938,17413
4939,7982
4940,5502
4941,17552
4942,9181
4943,1930
4944,331
4945,7642
4946,10904
4947,12222
4948,13828
4949,11007
4950,15499
4951,18429
4952,12572
4953,18357
4954,13530
4955,15276
4956,1567
4957,17010
4958,9350
4959,9280
4960,462
4961,14724
4962,16221
4963,5749
4964,3821
4965,14072
4966,13502
4967,17206
4968,11290
4969,5799
4970,13909
4971,13649
4972,15719
4973,2143
4974,15725
4975,17448
4976,18382
4977,13274
4978,8825
4979,14243
4980,16613
4981,16865
4982,10352
4983,12369
4984,206
4985,2775
4986,364
4987,11365
4988,6034
4989,13981
4990,8098
4991,11583
4992,17905
4993,9571
4994,14064
4995,9343
4996,10437
4997,19485
4998,1021
4999,3748
5000,11706
5001,695
5002,9762
5003,5805
5004,5123
5005,14967
5006,14348
5007,16018
5008,867
5009,373
5010,14286
5011,5885
5012,15283
5013,17608
5014,4325
5015,8195
5016,3149
5017,4862
5018,2012
5019,8926
5020,11490
5021,4259
5022,1057
5023,19727
5024,11482
5025,18019
5026,12410
5027,17052
5028,4087
5029,16193
5030,16526
5031,1234
5032,8543
5033,4807
5034,9867
5035,4464
5036,19748
5037,18370
5038,235
5039,12568
5040,17109
5041,959
5042,155
5043,2274
5044,3127
5045,1994
5046,10727
5047,11931
5048,18089
5049,16666
5050,13785
5051,115
5052,9119
5053,4108
5054,1797
5055,2549
5056,10190
5057,6085
5058,8340
5059,12673
5060,9759
5061,17067
5062,7084
5063,1949
5064,7822
5065,4346
5066,5442
5067,1195
5068,7624
5069,8031
5070,3842
5071,1059
5072,19936
5073,19556
5074,816
5075,11801
5076,12267
5077,17434
5078,10984
5079,8637
5080,833
5081,2779
5082,14536
5083,9096
5084,191
5085,4
5086,6489
5087,13353
5088,5191
5089,18435
5090,4041
5091,5968
5092,14489
5093,8951
5094,7325
5095,10538
5096,6709
5097,835
5098,3358
5099,5626
5100,12670
5101,5139
5102,17186
5103,10750
5104,14859
5105,11714
5106,17172
5107,16490
5108,14453
5109,7469
5110,1824
5111,6363
5112,4337
5113,10676
5114,18031
5115,5354
5116,12983
5117,5859
5118,2744
5119,3485
5120,7881
5121,10846
5122,1265
5123,18544
5124,7347
5125,808
5126,18403
5127,32
5128,5236
5129,13085
5130,1761
5131,14693
5132,14227
5133,7372
5134,14050
5135,19476
5136,6951
5137,1142
5138,2089
5139,3672
5140,10025
5141,10878
5142,10922
5143,4665
5144,12900
5145,2510
5146,14228
5147,14478
5148,6156
5149,9504
5150,14806
5151,11517
5152,1192
5153,18232
5154,10292
5155,10597
5156,5632
5157,1667
5158,19214
5159,14393
5160,2583
5161,17319
5162,1171
5163,103
5164,2835
5165,19426
5166,14559
5167,12838
5168,11625
5169,15581
5170,5061
5171,5997
5172,5791
5173,11111
5174,11981
5175,15860
5176,4713
5177,10950
5178,18223
5179,6024
5180,2541
5181,8939
5182,4081
5183,18873
5184,3357
5185,8419
5186,18548
5187,6234
5188,6404
5189,17114
5190,18618
5191,503
5192,13849
5193,288
5194,1185
5195,3566
5196,8017
5197,3321
5198,582
5199,14914
5200,19297
5201,6753
5202,9854
5203,6132
5204,19259
5205,1624
5206,8522
5207,2087
5208,6846
5209,16213
5210,4291
5211,17487
5212,12313
5213,1500
5214,11525
5215,14016
5216,1050
5217,9088
5218,15748
5219,17173
5220,5917
5221,18542
5222,1187
5223,4501
5224,3499
5225,11288
5226,4415
5227,19119
5228,2300
5229,10418
5230,1863
5231,13767
5232,13840
5233,19848
5234,228
5235,2688
5236,15930
5237,18644
5238,17035
5239,15977
5240,5939
5241,3890
5242,9956
5243,3500
5244,11508
5245,5693
5246,8988
5247,11791
5248,7727
5249,12103
5250,3825
5251,12102
5252,8596
5253,17739
5254,11721
5255,5114
5256,10761
5257,7254
5258,12174
5259,12286
5260,15686
5261,1704
5262,655
5263,17100
5264,15913
5265,4225
5266,18492
5267,13914
5268,11836
5269,18090
5270,1031
5271,4829
5272,19728
5273,16843
5274,10563
5275,16088
5276,492
5277,6541
5278,16786
5279,8929
5280,19709
5281,8189
5282,9836
5283,9813
5284,16326
5285,1926
5286,4934
5287,490
5288,8937
5289,1066
5290,4586
5291,4944
5292,2727
5293,16727
5294,18185
5295,15386
5296,6584
5297,10112
5298,5724
5299,14324
5300,8765
5301,1098
5302,13313
5303,12985
5304,12171
5305,7003
5306,4181
5307,18949
5308,18752
5309,4321
5310,18163
5311,12086
5312,10828
5313,5565
5314,19580
5315,10801
5316,3709
5317,13674
5318,2193
5319,14577
5320,16530
5321,17871
5322,3562
5323,3751
5324,5848
5325,14649
5326,15982
5327,17102
5328,14652
5329,7174
5330,5987
5331,6800
5332,11075
5333,8030
5334,2362
5335,6973
5336,8801
5337,10555
5338,3699
5339,12492
5340,1539
5341,16657
5342,5742
5343,12826
5344,2970
5345,16776
5346,10687
5347,6860
5348,10271
5349,19542
5350,4729
5351,9560
5352,8450
5353,13599
5354,13776
5355,13258
5356,14637
5357,12168
5358,17195
5359,13021
5360,8603
5361,7379
5362,6286
5363,11278
5364,17197
5365,3901
5366,8408
5367,19747
5368,4768
5369,3287
5370,6291
5371,14826
5372,7503
5373,9998
5374,5315
5375,16182
5376,18648
5377,16202
5378,10258
5379,4051
5380,10832
5381,9396
5382,16849
5383,7764
5384,551
5385,5151
5386,1318
5387,18051
5388,11659
5389,8375
5390,9053
5391,2259
5392,11397
5393,11730
5394,7239
5395,4859
5396,8363
5397,3528
5398,15406
5399,19927
5400,516
5401,7544
5402,5769
5403,3940
5404,593
5405,14831
5406,14812
5407,3051
5408,1733
5409,9910
5410,11343
5411,18868
5412,2836
5413,18919
5414,6029
5415,13934
5416,976
5417,12705
5418,17338
5419,1976
5420,14880
5421,353
5422,11589
5423,10143
5424,18867
5425,13744
5426,17277
5427,10624
5428,19547
5429,15675
5430,15130
5431,16404
5432,9451
5433,5396
5434,5020
5435,2448
5436,16778
5437,9483
5438,8072
5439,10344
5440,5674
5441,2180
5442,16398
5443,11233
5444,16272
5445,11316
5446,7275
5447,6540
5448,16293
5449,6261
5450,92
5451,12953
5452,18790
5453,17174
5454,5267
5455,17391
5456,2166
5457,12251
5458,16371
5459,3526
5460,11774
5461,17880
5462,4802
5463,2343
5464,10713
5465,15225
5466,7039
5467,12204
5468,4273
5469,17267
5470,4284
5471,3017
5472,19967
5473,8574
5474,13069
5475,9419
5476,3720
5477,12054
5478,14737
5479,18168
5480,7496
5481,18997
5482,1862
5483,12002
5484,16095
5485,1289
5486,9203
5487,4703
5488,5464
5489,701
5490,15097
5491,2290
5492,8608
5493,9802
5494,5926
5495,3868
5496,10796
5497,6754
5498,16453
5499,13919
5500,12522
5501,799
5502,6497
5503,10556
5504,9898
5505,6848
5506,17972
5507,11411
5508,5292
5509,16725
5510,4677
5511,17387
5512,5699
5513,3244
5514,16452
5515,7932
5516,1268
5517,5891
5518,16881
5519,2213
5520,7104
5521,17859
5522,9058
5523,9634
5524,5340
5525,8168
5526,7622
5527,14758
5528,16901
5529,18066
5530,1542
5531,16092
5532,15214
5533,7326
5534,10136
5535,15129
5536,7900
5537,12296
5538,4932
5539,12451
5540,5153
5541,1513
5542,18787
5543,4712
5544,12109
5545,8236
5546,8179
5547,5394
5548,11429
5549,7595
5550,2811
5551,9967
5552,7981
5553,6906
5554,2061
5555,3412
5556,7884
5557,17863
5558,13453
5559,3775
5560,13242
5561,7785
5562,6166
5563,17671
5564,9379
5565,8416
5566,17662
5567,15923
5568,14730
5569,205
5570,11977
5571,8817
5572,7281
5573,18738
5574,436
5575,5668
5576,403
5577,15659
5578,16927
5579,14732
5580,8055
5581,5029
5582,8135
5583,4908
5584,1658
5585,10306
5586,7948
5587,15940
5588,13860
5589,15134
5590,14078
5591,15900
5592,1319
5593,7974
5594,17125
5595,3177
5596,11677
5597,3853
5598,2393
5599,12940
5600,716
5601,9032
5602,19700
5603,8278
5604,2664
5605,16528
5606,3290
5607,6853
5608,17828
5609,9678
5610,5643
5611,8433
5612,19362
5613,8029
5614,10068
5615,9665
5616,8743
5617,10309
5618,16669
5619,9083
5620,16074
5621,14995
5622,9656
5623,12165
5624,9334
5625,15228
5626,18064
5627,8075
5628,281
5629,18695
5630,5552
5631,16050
5632,17621
5633,6888
5634,11918
5635,8346
5636,14021
5637,4673
5638,4710
5639,15265
5640,14767
5641,14543
5642,5925
5643,18028
5644,9134
5645,2033
5646,19653
5647,9512
5648,15531
5649,4986
5650,16025
5651,19758
5652,1713
5653,7348
5654,2639
5655,1844
5656,13596
5657,9737
5658,11480
5659,11148
5660,8546
5661,16700
5662,5736
5663,14919
5664,1780
5665,3470
5666,5994
5667,3838
5668,11251
5669,13961
5670,13344
5671,10803
5672,233
5673,4450
5674,2090
5675,3440
5676,3762
5677,2134
5678,4899
5679,19412
5680,7891
5681,1520
5682,5260
5683,6859
5684,15166
5685,16567
5686,5656
5687,16271
5688,18746
5689,12634
5690,12033
5691,11869
5692,6197
5693,14056
5694,19803
5695,14149
5696,4717
5697,13680
5698,5038
5699,17220
5700,2843
5701,14390
5702,1626
5703,8366
5704,13377
5705,14477
5706,1985
5707,5271
5708,3910
5709,13145
5710,1434
5711,16411
5712,9434
5713,9191
5714,19576
5715,18412
5716,9637
5717,6927
5718,16084
5719,5296
5720,17145
5721,8569
5722,12478
5723,19946
5724,5090
5725,19238
5726,302
5727,11144
5728,8490
5729,18392
5730,11928
5731,5737
5732,6474
5733,2253
5734,14153
5735,10385
5736,336
5737,10191
5738,9797
5739,4767
5740,2130
5741,1427
5742,6918
5743,18698
5744,18711
5745,5725
5746,1188
5747,11091
5748,1640
5749,9519
5750,3134
5751,13600
5752,4846
5753,9431
5754,4826
5755,11297
5756,12048
5757,9808
5758,7164
5759,6579
5760,8338
5761,303
5762,482
5763,18443
5764,9735
5765,19703
5766,10072
5767,19678
5768,9715
5769,53
5770,5401
5771,1378
5772,15448
5773,11742
5774,12502
5775,12210
5776,13255
5777,13042
5778,756
5779,11693
5780,4283
5781,2462
5782,3220
5783,3855
5784,8903
5785,2761
5786,9291
5787,8747
5788,7306
5789,4277
5790,10648
5791,8519
5792,6774
5793,6131
5794,9035
5795,6842
5796,10822
5797,7377
5798,9270
5799,340
5800,4343
5801,6421
5802,17033
5803,14373
5804,13192
5805,8071
5806,17126
5807,12379
5808,1538
5809,8708
5810,12998
5811,16259
5812,13917
5813,2048
5814,18970
5815,19070
5816,12765
5817,15588
5818,4549
5819,8079
5820,1332
5821,4632
5822,12468
5823,13705
5824,18798
5825,8504
5826,1951
5827,14491
5828,11457
5829,8627
5830,12774
5831,8282
5832,5527
5833,12581
5834,1492
5835,4901
5836,11162
5837,649
5838,7057
5839,86
5840,1920
5841,18015
5842,14738
5843,18416
5844,6130
5845,19871
5846,19121
5847,3319
5848,5283
5849,675
5850,6442
5851,9595
5852,10277
5853,9776
5854,172
5855,17002
5856,6423
5857,1633
5858,13602
5859,15779
5860,17636
5861,6464
5862,16966
5863,12597
5864,11210
5865,3850
5866,19132
5867,5533
5868,5657
5869,17806
5870,7746
5871,9199
5872,713
5873,4507
5874,10630
5875,17452
5876,1462
5877,6566
5878,4300
5879,8954
5880,18376
5881,11904
5882,9621
5883,19819
5884,6095
5885,5165
5886,8384
5887,15361
5888,1827
5889,8688
5890,6033
5891,8182
5892,9008
5893,1793
5894,5930
5895,7408
5896,17587
5897,13248
5898,15896
5899,10931
5900,16099
5901,15213
5902,11707
5903,15465
5904,6975
5905,16340
5906,7656
5907,10133
5908,8760
5909,3351
5910,8962
5911,18073
5912,10414
5913,2937
5914,2159
5915,17403
5916,7808
5917,547
5918,8452
5919,6386
5920,9468
5921,17107
5922,8394
5923,12129
5924,17205
5925,12464
5926,19241
5927,16125
5928,5190
5929,15381
5930,6970
5931,698
5932,16975
5933,6932
5934,12954
5935,177
5936,12726
5937,8324
5938,3908
5939,10051
5940,5649
5941,18827
5942,8400
5943,12322
5944,595
5945,7053
5946,12371
5947,1459
5948,11481
5949,14790
5950,1352
5951,9049
5952,19571
5953,18737
5954,11215
5955,10726
5956,6393
5957,19465
5958,3339
5959,9900
5960,15716
5961,15367
5962,3441
5963,19285
5964,3571
5965,7055
5966,2298
5967,18026
5968,12216
5969,10366
5970,19800
5971,12453
5972,12514
5973,4437
5974,17600
5975,11307
5976,1113
5977,6340
5978,2110
5979,6549
5980,5913
5981,13372
5982,14765
5983,13509
5984,16898
5985,10787
5986,13609
5987,15307
5988,3367
5989,11790
5990,18279
5991,204
5992,9507
5993,10034
5994,6719
5995,7510
5996,16262
5997,11157
5998,5667
5999,11177
6000,7362
6001,14372
6002,13436
6003,5449
6004,2720
6005,13117
6006,5172
6007,8000
6008,12298
6009,5065
6010,5241
6011,5119
6012,18822
6013,19939
6014,3569
6015,11877
6016,15759
6017,15489
6018,17697
6019,8391
6020,14472
6021,7450
6022,1193
6023,1995
6024,14090
6025,1613
6026,9826
6027,7149
6028,8316
6029,8174
6030,6724
6031,15756
6032,17896
6033,12319
6034,11655
6035,11047
6036,15637
6037,2701
6038,18668
6039,4589
6040,7405
6041,5284
6042,287
6043,19408
6044,3756
6045,534
6046,3031
6047,6116
6048,9697
6049,6913
6050,18870
6051,14622
6052,10491
6053,10990
6054,4794
6055,2823
6056,19237
6057,12268
6058,14480
6059,10397
6060,9377
6061,7236
6062,16616
6063,11682
6064,17653
6065,1328
6066,17573
6067,13771
6068,1111
6069,428
6070,7311
6071,1338
6072,3304
6073,9208
6074,6344
6075,6713
6076,15713
6077,19377
6078,11442
6079,12148
6080,10896
6081,401
6082,3374
6083,12851
6084,12300
6085,12346
6086,11341
6087,4342
6088,5676
6089,16358
6090,7283
6091,15282
6092,19720
6093,3306
6094,2040
6095,318
6096,5446
6097,11680
6098,7418
6099,18683
6100,18849
6101,15068
6102,1408
6103,8425
6104,9591
6105,5425
6106,3135
6107,5532
6108,9093
6109,8439
6110,9531
6111,18649
6112,10186
6113,15323
6114,18634
6115,19804
6116,13460
6117,15974
6118,18337
6119,1485
6120,11394
6121,18623
6122,1355
6123,1053
6124,8987
6125,12918
6126,15061
6127,19106
6128,9726
6129,10532
6130,11493
6131,3631
6132,742
6133,14688
6134,15650
6135,18068
6136,18022
6137,11593
6138,1760
6139,15006
6140,6380
6141,416
6142,16139
6143,7067
6144,1095
6145,10176
6146,10109
6147,9363
6148,16227
6149,5379
6150,11744
6151,15263
6152,812
6153,16417
6154,13185
6155,8137
6156,7277
6157,18601
6158,1046
6159,3248
6160,19749
6161,15185
6162,7335
6163,7765
6164,8466
6165,17182
6166,3372
6167,2088
6168,4379
6169,4969
6170,16368
6171,15815
6172,14955
6173,19907
6174,1587
6175,10070
6176,17507
6177,7812
6178,6145
6179,6252
6180,14635
6181,8824
6182,9616
6183,14520
6184,16451
6185,7287
6186,3550
6187,4494
6188,1795
6189,11402
6190,6281
6191,12117
6192,9327
6193,4436
6194,11142
6195,16264
6196,15317
6197,17369
6198,9075
6199,14086
6200,16994
6201,2463
6202,7038
6203,16709
6204,1621
6205,8901
6206,18517
6207,8065
6208,11758
6209,4508
6210,2974
6211,3746
6212,9972
6213,19949
6214,17015
6215,14798
6216,12127
6217,6881
6218,16760
6219,14519
6220,12488
6221,938
6222,15695
6223,1233
6224,4486
6225,16426
6226,11979
6227,5766
6228,18628
6229,8018
6230,13874
6231,10435
6232,17479
6233,1383
6234,1384
6235,18385
6236,9114
6237,85
6238,18388
6239,12869
6240,19044
6241,11740
6242,7831
6243,17952
6244,10003
6245,12883
6246,3117
6247,6147
6248,9866
6249,11074
6250,1419
6251,8308
6252,14722
6253,4937
6254,284
6255,10029
6256,14271
6257,8695
6258,17755
6259,14743
6260,6961
6261,6298
6262,17296
6263,2314
6264,14106
6265,1202
6266,18704
6267,2728
6268,11041
6269,8898
6270,3347
6271,14367
6272,2599
6273,14014
6274,17663
6275,13633
6276,6949
6277,2072
6278,12938
6279,19226
6280,3677
6281,4746
6282,16278
6283,10330
6284,1465
6285,15045
6286,12560
6287,6302
6288,4759
6289,14505
6290,19309
6291,929
6292,4535
6293,9003
6294,13724
6295,6581
6296,5578
6297,13111
6298,935
6299,6690
6300,10396
6301,1371
6302,6279
6303,10030
6304,12507
6305,14409
6306,10331
6307,159
6308,15059
6309,12219
6310,7201
6311,7371
6312,12924
6313,12773
6314,14497
6315,10217
6316,11293
6317,2802
6318,7205
6319,19272
6320,107
6321,2803
6322,18730
6323,16233
6324,19299
6325,19498
6326,3869
6327,16840
6328,661
6329,2454
6330,6457
6331,5685
6332,17719
6333,12543
6334,553
6335,12564
6336,13686
6337,5635
6338,14809
6339,8927
6340,9681
6341,18101
6342,476
6343,15617
6344,8125
6345,1087
6346,16029
6347,6810
6348,2671
6349,17809
6350,15405
6351,17886
6352,3215
6353,15058
6354,19096
6355,4254
6356,19792
6357,14426
6358,2780
6359,15576
6360,17498
6361,8711
6362,17054
6363,11615
6364,15855
6365,17544
6366,493
6367,8557
6368,10519
6369,14117
6370,7334
6371,4553
6372,10660
6373,3941
6374,15878
6375,5648
6376,9515
6377,1759
6378,8804
6379,2923
6380,8606
6381,19695
6382,4099
6383,3676
6384,13311
6385,9380
6386,5001
6387,11729
6388,4251
6389,16429
6390,8893
6391,5235
6392,1237
6393,7593
6394,9940
6395,16978
6396,7704
6397,5663
6398,15286
6399,1305
6400,8754
6401,8003
6402,3608
6403,6883
6404,2760
6405,6658
6406,4989
6407,376
6408,5797
6409,16435
6410,13992
6411,10810
6412,17018
6413,5218
6414,8026
6415,11537
6416,18696
6417,4642
6418,6010
6419,12080
6420,606
6421,8774
6422,9742
6423,3384
6424,11900
6425,16681
6426,817
6427,2187
6428,8642
6429,12946
6430,13578
6431,4014
6432,6576
6433,4552
6434,15989
6435,4855
6436,6633
6437,9401
6438,6217
6439,6225
6440,5957
6441,13968
6442,10113
6443,10162
6444,739
6445,17049
6446,1788
6447,19120
6448,6439
6449,11561
6450,7019
6451,5458
6452,15389
6453,8305
6454,484
6455,19697
6456,11011
6457,1577
6458,18523
6459,8745
6460,576
6461,7629
6462,9059
6463,15608
6464,9037
6465,7474
6466,7802
6467,12009
6468,5324
6469,6500
6470,14446
6471,10264
6472,14142
6473,13105
6474,2145
6475,7815
6476,2247
6477,13243
6478,9834
6479,13226
6480,11822
6481,18286
6482,7737
6483,2795
6484,18670
6485,11277
6486,15023
6487,19284
6488,11766
6489,16159
6490,3373
6491,15431
6492,13301
6493,10733
6494,737
6495,3461
6496,11861
6497,11408
6498,12909
6499,15880
6500,18535
6501,10749
6502,16640
6503,9880
6504,243
6505,4668
6506,13273
6507,12647
6508,6220
6509,4682
6510,9857
6511,16647
6512,8713
6513,3690
6514,11204
6515,1017
6516,5261
6517,2489
6518,13920
6519,17589
6520,17646
6521,14123
6522,16168
6523,17312
6524,1501
6525,184
6526,4411
6527,2954
6528,6262
6529,10979
6530,14392
6531,12654
6532,16032
6533,13266
6534,17078
6535,13547
6536,16868
6537,5239
6538,15087
6539,1683
6540,4714
6541,6884
6542,5949
6543,15620
6544,8091
6545,8122
6546,5978
6547,4667
6548,4201
6549,10839
6550,5205
6551,10604
6552,7447
6553,13834
6554,14568
6555,9661
6556,4180
6557,13852
6558,12828
6559,12384
6560,3114
6561,3815
6562,14848
6563,6903
6564,19769
6565,13403
6566,8062
6567,15657
6568,3580
6569,16245
6570,6525
6571,19887
6572,17265
6573,1431
6574,2687
6575,12911
6576,17490
6577,5497
6578,3166
6579,4832
6580,3955
6581,5222
6582,7733
6583,17099
6584,3460
6585,17483
6586,19528
6587,3202
6588,427
6589,18437
6590,79
6591,14129
6592,5540
6593,13293
6594,15112
6595,13467
6596,3687
6597,1263
6598,8562
6599,11468
6600,13270
6601,4983
6602,13929
6603,12315
6604,8746
6605,12177
6606,19866
6607,15747
6608,9506
6609,2371
6610,16359
6611,10770
6612,4991
6613,14248
6614,8474
6615,9237
6616,13485
6617,1688
6618,18038
6619,4089
6620,1534
6621,13739
6622,7397
6623,9112
6624,8458
6625,4600
6626,19190
6627,7689
6628,5854
6629,4025
6630,18551
6631,8790
6632,14512
6633,14359
6634,3819
6635,12678
6636,3963
6637,8487
6638,6080
6639,4266
6640,14222
6641,14891
6642,17356
6643,6335
6644,3008
6645,12029
6646,258
6647,14327
6648,17196
6649,10875
6650,3183
6651,18473
6652,18034
6653,6746
6654,16121
6655,3859
6656,14128
6657,15687
6658,13586
6659,7378
6660,3453
6661,16687
6662,4345
6663,3349
6664,2711
6665,11282
6666,16902
6667,10534
6668,15571
6669,7667
6670,8960
6671,15470
6672,19280
6673,14181
6674,2332
6675,16535
6676,3653
6677,17676
6678,5571
6679,902
6680,17931
6681,11862
6682,2680
6683,291
6684,3298
6685,10765
6686,18285
6687,18087
6688,2667
6689,18148
6690,3798
6691,14012
6692,18593
6693,4864
6694,6239
6695,1894
6696,14442
6697,18793
6698,7233
6699,13518
6700,1601
6701,12415
6702,15513
6703,526
6704,11643
6705,4288
6706,14801
6707,18149
6708,15062
6709,12589
6710,1175
6711,6582
6712,5535
6713,6173
6714,5958
6715,9760
6716,5707
6717,2102
6718,11439
6719,12010
6720,11967
6721,19735
6722,1008
6723,12862
6724,14229
6725,8136
6726,13748
6727,15618
6728,7221
6729,16517
6730,18119
6731,13749
6732,10688
6733,4083
6734,5355
6735,5738
6736,2816
6737,1131
6738,7649
6739,16254
6740,4323
6741,18613
6742,3130
6743,4766
6744,2112
6745,8181
6746,12902
6747,12749
6748,14726
6749,17674
6750,15963
6751,10001
6752,7158
6753,9584
6754,10799
6755,14400
6756,17679
6757,5438
6758,7698
6759,13411
6760,4082
6761,19324
6762,12187
6763,9614
6764,14832
6765,8781
6766,7286
6767,13998
6768,6821
6769,6982
6770,6410
6771,12811
6772,4130
6773,19175
6774,1533
6775,13774
6776,19063
6777,6424
6778,10977
6779,18647
6780,12537
6781,3381
6782,17007
6783,15891
6784,6412
6785,19078
6786,16331
6787,5049
6788,5383
6789,11565
6790,16605
6791,19496
6792,4031
6793,15269
6794,3791
6795,18224
6796,1117
6797,15666
6798,18307
6799,18329
6800,2800
6801,5976
6802,16401
6803,8651
6804,501
6805,5197
6806,1677
6807,7944
6808,4556
6809,1208
6810,15921
6811,928
6812,4604
6813,2557
6814,10208
6815,8124
6816,1311
6817,5443
6818,8550
6819,6243
6820,5347
6821,5108
6822,17720
6823,11813
6824,8715
6825,941
6826,17390
6827,7542
6828,19218
6829,4956
6830,4086
6831,15753
6832,18238
6833,3765
6834,9491
6835,11624
6836,5600
6837,60
6838,18579
6839,15641
6840,12341
6841,10018
6842,7345
6843,4942
6844,2908
6845,17870
6846,3208
6847,15076
6848,19726
6849,12342
6850,2746
6851,10290
6852,13510
6853,13679
6854,12691
6855,16628
6856,4952
6857,6987
6858,7799
6859,13569
6860,15164
6861,13726
6862,16218
6863,19481
6864,4635
6865,10373
6866,3816
6867,13755
6868,2136
6869,1083
6870,14278
6871,5357
6872,7987
6873,137
6874,10860
6875,19051
6876,11775
6877,19665
6878,7457
6879,5897
6880,9750
6881,15356
6882,19938
6883,10319
6884,11126
6885,19016
6886,9938
6887,13126
6888,7211
6889,11845
6890,15127
6891,14516
6892,10980
6893,4879
6894,6893
6895,14148
6896,14104
6897,18578
6898,7004
6899,10569
6900,7962
6901,1341
6902,584
6903,19844
6904,3232
6905,2046
6906,759
6907,15434
6908,18534
6909,14325
6910,14900
6911,16650
6912,10948
6913,10449
6914,15056
6915,6048
6916,5317
6917,19760
6918,1754
6919,5752
6920,7265
6921,19581
6922,7620
6923,8748
6924,8803
6925,12118
6926,6933
6927,5107
6928,2
6929,14502
6930,15319
6931,10505
6932,9089
6933,2695
6934,16770
6935,10374
6936,17276
6937,6887
6938,651
6939,10383
6940,824
6941,10797
6942,10121
6943,11947
6944,8598
6945,9131
6946,9644
6947,18920
6948,2868
6949,12802
6950,8759
6951,13438
6952,19061
6953,17360
6954,6659
6955,391
6956,17535
6957,11374
6958,2681
6959,10793
6960,596
6961,15780
6962,5875
6963,8675
6964,10069
6965,8348
6966,6546
6967,11980
6968,15937
6969,10530
6970,17801
6971,10328
6972,4270
6973,6336
6974,7847
6975,9348
6976,10183
6977,16273
6978,936
6979,12825
6980,19613
6981,572
6982,8969
6983,988
6984,19059
6985,16265
6986,6083
6987,10528
6988,7049
6989,1884
6990,14458
6991,19842
6992,6373
6993,8736
6994,11628
6995,4912
6996,17915
6997,12257
6998,18726
6999,4480
7000,19087
7001,19592
7002,181
7003,6192
7004,1561
7005,3996
7006,15273
7007,7247
7008,9289
7009,9819
7010,3419
7011,9599
7012,11150
7013,12753
7014,3998
7015,16152
7016,17366
7017,19287
7018,3864
7019,19179
7020,18383
7021,18495
7022,14768
7023,9806
7024,2592
7025,15834
7026,13038
7027,496
7028,11995
7029,11114
7030,896
7031,4837
7032,7674
7033,11488
7034,14820
7035,17534
7036,17753
7037,13398
7038,3415
7039,791
7040,10017
7041,16766
7042,3161
7043,8087
7044,3646
7045,8440
7046,7036
7047,10725
7048,8771
7049,11205
7050,8016
7051,6534
7052,10502
7053,11296
7054,4447
7055,3781
7056,11287
7057,5067
7058,13187
7059,1099
7060,6714
7061,11331
7062,15547
7063,16885
7064,16509
7065,4979
7066,15255
7067,10088
7068,16621
7069,6630
7070,4165
7071,5887
7072,16070
7073,3793
7074,11440
7075,3098
7076,8036
7077,1307
7078,8039
7079,6164
7080,6241
7081,13189
7082,2963
7083,15634
7084,4361
7085,7133
7086,3122
7087,17991
7088,16910
7089,18044
7090,11946
7091,201
7092,4664
7093,16318
7094,15223
7095,14294
7096,3738
7097,8511
7098,1320
7099,18390
7100,2879
7101,17370
7102,16600
7103,1836
7104,17157
7105,14711
7106,4573
7107,12426
7108,17677
7109,13055
7110,3077
7111,15308
7112,14159
7113,15859
7114,4318
7115,15550
7116,7476
7117,14427
7118,9626
7119,14188
7120,11870
7121,4204
7122,1709
7123,17120
7124,4009
7125,10826
7126,3875
7127,7138
7128,15368
7129,2716
7130,4364
7131,12389
7132,15243
7133,10960
7134,18108
7135,6967
7136,10823
7137,14210
7138,3327
7139,510
7140,16926
7141,1648
7142,1232
7143,3329
7144,14614
7145,14647
7146,19300
7147,13580
7148,3771
7149,1646
7150,4980
7151,1167
7152,11754
7153,13220
7154,18195
7155,11704
7156,7043
7157,13499
7158,2011
7159,19951
7160,3675
7161,17613
7162,2776
7163,12535
7164,18442
7165,14268
7166,18996
7167,17004
7168,15377
7169,8306
7170,1042
7171,9071
7172,4541
7173,1535
7174,8918
7175,2881
7176,8965
7177,18312
7178,10602
7179,11637
7180,18120
7181,10897
7182,676
7183,11630
7184,18098
7185,19020
7186,11060
7187,3043
7188,17805
7189,17926
7190,16454
7191,9550
7192,18491
7193,7423
7194,17406
7195,12981
7196,14992
7197,4433
7198,7293
7199,8356
7200,5528
7201,8050
7202,14983
7203,6710
7204,18083
7205,1887
7206,19291
7207,9746
7208,16515
7209,10760
7210,9074
7211,6843
7212,14981
7213,15460
7214,237
7215,2536
7216,13228
7217,18206
7218,15511
7219,13092
7220,9511
